3.142883777618408203e-01	-2.557083368301391602e+00	-2.813539266586303711e+00	2.290527820587158203e+00	1.091080546379089355e+00	-1.715474486351013184e+00	-8.183066248893737793e-01	-9.916779994964599609e-01	-2.127278327941894531e+00	1.345049262046813965e+00	2.020915597677230835e-01	2.558968782424926758e+00	-2.127995193004608154e-01	-7.786417603492736816e-01	-2.168380975723266602e+00	-1.820724248886108398e+00	1.281264305114746094e+00	-2.391048192977905273e+00	-5.872736454010009766e+00	-3.904942512512207031e+00	-3.746386468410491943e-01	6.200158596038818359e-01	-4.124667644500732422e+00	1.376026868820190430e+00	2.002446413040161133e+00	-3.900417089462280273e+00	-2.233988761901855469e+00	-3.084545135498046875e+00	6.346857547760009766e-01	-2.337587356567382812e+00	2.019781827926635742e+00	1.410297513008117676e+00	-1.796316266059875488e+00	-2.436103343963623047e+00	2.541755199432373047e+00	-3.344418048858642578e+00	1.363213777542114258e+00	-2.653796672821044922e+00	6.718841195106506348e-01	-1.072577834129333496e+00	2.726225137710571289e+00	8.632493615150451660e-01	1.043329119682312012e+00	-2.949557781219482422e+00	2.426481723785400391e+00	6.753783226013183594e-01	-1.079344391822814941e+00	1.475042223930358887e+00	2.957160174846649170e-01	-3.930772542953491211e+00
4.925438165664672852e-01	-2.402571886777877808e-01	-2.374125003814697266e+00	-5.008339405059814453e+00	-8.038190007209777832e-01	1.968974471092224121e+00	3.267783403396606445e+00	8.321825265884399414e-01	6.085097193717956543e-01	5.647341251373291016e+00	4.208251476287841797e+00	5.037326335906982422e+00	-3.434710264205932617e+00	-2.873310804367065430e+00	1.135600566864013672e+00	-2.196833133697509766e+00	1.498052716255187988e+00	8.748661726713180542e-02	-2.223359107971191406e+00	-3.929803848266601562e+00	-2.216000318527221680e+00	1.714982032775878906e+00	-3.343111753463745117e+00	-2.372399330139160156e+00	-2.839684963226318359e+00	-2.189760923385620117e+00	-1.402006149291992188e+00	-3.017247676849365234e+00	9.070149660110473633e-01	-8.330843448638916016e-01	3.721298575401306152e-01	1.187113881111145020e+00	2.962022833526134491e-02	-1.617411255836486816e+00	1.035530090332031250e+00	-1.212491512298583984e+00	-1.552156805992126465e+00	-3.157858252525329590e-01	2.618571519851684570e-01	-2.728767156600952148e+00	-1.447844147682189941e+00	1.593349695205688477e+00	2.109941281378269196e-02	-1.764048933982849121e-01	4.722612798213958740e-01	2.843547105789184570e+00	-1.088666558265686035e+00	-8.218007087707519531e-01	8.236564397811889648e-01	3.203141450881958008e+00
3.829114139080047607e-01	-2.080120801925659180e+00	-2.503181695938110352e+00	-3.250225782394409180e+00	-3.648076951503753662e-01	-7.922947406768798828e-01	-2.748191654682159424e-01	5.193479537963867188e+00	4.087661743164062500e+00	-3.962748348712921143e-01	2.419529914855957031e+00	4.168907105922698975e-01	-2.042403519153594971e-01	-3.803501367568969727e+00	1.054113149642944336e+00	-2.285613298416137695e+00	-1.672204613685607910e+00	-2.380660772323608398e+00	-1.389771699905395508e+00	-1.100563883781433105e+00	1.037202835083007812e+00	2.412282466888427734e+00	-5.080073833465576172e+00	7.725096940994262695e-01	-2.071496248245239258e+00	3.772422075271606445e-01	-2.549609661102294922e+00	6.530135273933410645e-01	1.548872351646423340e+00	-3.184135913848876953e+00	4.877900481224060059e-01	2.783015727996826172e+00	-8.394463658332824707e-01	1.213205933570861816e+00	-6.531717181205749512e-01	1.220379710197448730e+00	2.276520490646362305e+00	-6.671597361564636230e-01	-3.370543479919433594e+00	-8.112801909446716309e-01	3.080322980880737305e+00	8.673247098922729492e-01	3.020786941051483154e-01	-2.538160085678100586e+00	2.153276205062866211e+00	1.290323734283447266e+00	7.442087680101394653e-02	1.937891602516174316e+00	1.214290022850036621e+00	7.781615853309631348e-01
-1.608250260353088379e+00	9.160219430923461914e-01	1.474719882011413574e+00	-5.055640697479248047e+00	-1.444606781005859375e+00	3.237763404846191406e+00	3.655455589294433594e+00	1.440769672393798828e+00	-1.501518487930297852e+00	-4.794659316539764404e-01	5.630938053131103516e+00	4.702382087707519531e+00	9.591185450553894043e-01	-1.358253479003906250e+00	-2.492438316345214844e+00	-2.379501581192016602e+00	-3.884979724884033203e+00	-1.671777486801147461e+00	-7.012030601501464844e+00	-3.183060646057128906e+00	1.310889005661010742e+00	-1.879419684410095215e-01	-3.535254716873168945e+00	1.763406097888946533e-01	-2.889878153800964355e-01	-9.742220044136047363e-01	3.101589679718017578e+00	-3.782295227050781250e+00	1.244042992591857910e+00	-3.839225292205810547e+00	3.183378458023071289e+00	-7.872501015663146973e-01	-4.733012199401855469e+00	-4.929097652435302734e+00	-3.729238986968994141e+00	4.482795238494873047e+00	-3.180627584457397461e+00	-1.710369884967803955e-01	6.153808236122131348e-01	-8.376113176345825195e-01	2.731455802917480469e+00	3.683009862899780273e+00	3.024620771408081055e+00	-1.063147306442260742e+00	4.210029125213623047e+00	3.051338434219360352e+00	1.725241184234619141e+00	-3.091455936431884766e+00	-1.585203647613525391e+00	-9.112225770950317383e-01
-4.722292900085449219e+00	-3.053042650222778320e+00	1.868682861328125000e+00	5.182278752326965332e-01	3.684020280838012695e+00	-3.902565002441406250e+00	3.863144397735595703e+00	1.213951587677001953e+00	-5.310482382774353027e-01	4.615341663360595703e+00	1.808824419975280762e+00	3.646063089370727539e+00	-4.504568099975585938e+00	-6.000765562057495117e-01	7.719724774360656738e-01	6.348416209220886230e-01	-9.753721766173839569e-03	3.135803461074829102e+00	-6.043896079063415527e-01	-2.478978872299194336e+00	1.536194533109664917e-01	1.782741189002990723e+00	5.264537811279296875e+00	-2.924255132675170898e-01	-1.933771014213562012e+00	5.840039253234863281e+00	-4.375224590301513672e+00	3.283333778381347656e+00	-2.856485366821289062e+00	-7.040409088134765625e+00	1.870650053024291992e+00	-9.965637326240539551e-01	-1.753817558288574219e+00	-1.961325287818908691e+00	-2.944466829299926758e+00	2.080915689468383789e+00	-1.562312722206115723e+00	1.145236849784851074e+00	3.122025012969970703e+00	-2.815332889556884766e+00	3.145531177520751953e+00	4.319092750549316406e+00	2.315313577651977539e+00	-1.825758099555969238e+00	-1.800319075584411621e+00	3.237905979156494141e+00	-6.653379797935485840e-01	1.017966747283935547e+00	1.993759632110595703e+00	-2.562203407287597656e-01
-2.367808103561401367e+00	-2.249932527542114258e+00	-2.143601417541503906e+00	-7.218602180480957031e+00	-2.108232021331787109e+00	1.998107790946960449e+00	3.117042541503906250e+00	1.700738430023193359e+00	3.012139797210693359e+00	1.339365959167480469e+00	7.879520416259765625e+00	7.371484756469726562e+00	8.412920236587524414e-01	-6.642100811004638672e-01	-1.337787151336669922e+00	-4.339740872383117676e-01	-3.721014976501464844e+00	-2.010153770446777344e+00	5.843723565340042114e-02	-3.898901939392089844e+00	1.761609017848968506e-01	3.796414136886596680e+00	-3.088767528533935547e+00	-5.454013124108314514e-02	-3.008750081062316895e-01	-2.648505926132202148e+00	-2.727043390274047852e+00	-6.291799545288085938e-01	3.571054458618164062e+00	-1.569486021995544434e+00	1.347978830337524414e+00	7.628917098045349121e-01	-2.096839904785156250e+00	-3.006802320480346680e+00	-4.641139030456542969e+00	5.070684909820556641e+00	-1.864899873733520508e+00	-2.088284492492675781e+00	-6.418267250061035156e+00	-5.671299099922180176e-01	8.827144503593444824e-01	1.605836391448974609e+00	-1.709104180335998535e+00	-9.995549917221069336e-01	2.514779806137084961e+00	8.567732572555541992e-01	-6.227871775627136230e-01	-3.383966445922851562e+00	2.702255547046661377e-01	-3.201000928878784180e+00
-3.125465631484985352e+00	-2.366629362106323242e+00	7.378765940666198730e-01	2.890335321426391602e-01	4.652426242828369141e+00	-5.283130645751953125e+00	2.391995668411254883e+00	1.753511190414428711e+00	7.852970622479915619e-03	4.948832511901855469e+00	1.616427779197692871e+00	2.960923433303833008e+00	-3.257087707519531250e+00	8.134814500808715820e-01	1.022776722908020020e+00	-8.821611404418945312e-01	5.248911976814270020e-01	2.248030424118041992e+00	-3.867246210575103760e-01	-2.441392242908477783e-01	-2.701621353626251221e-01	2.122019290924072266e+00	6.573678493499755859e+00	7.302213907241821289e-01	-1.232451200485229492e+00	6.978348255157470703e+00	-3.971729516983032227e+00	1.826340436935424805e+00	-3.681381225585937500e+00	-5.205046176910400391e+00	1.512003421783447266e+00	-5.836250185966491699e-01	-1.664223670959472656e+00	-1.577885389328002930e+00	-2.699167728424072266e+00	2.625223398208618164e+00	-2.017483472824096680e+00	7.608683109283447266e-01	2.965170145034790039e+00	-2.438623905181884766e+00	1.585094094276428223e+00	4.661255836486816406e+00	1.553492903709411621e+00	-4.835348606109619141e+00	-1.764192581176757812e+00	1.935184836387634277e+00	-6.458116769790649414e-01	1.241294384002685547e+00	2.097550630569458008e+00	1.296218037605285645e+00
7.972809672355651855e-01	-2.075872421264648438e+00	-1.397832751274108887e+00	4.548517763614654541e-01	2.501857995986938477e+00	3.896178007125854492e-01	2.455653905868530273e+00	2.943722009658813477e+00	-7.871760129928588867e-01	8.670608997344970703e-01	6.433887481689453125e+00	3.668678283691406250e+00	-3.880031585693359375e+00	-1.513999700546264648e+00	1.435422062873840332e+00	1.668727159500122070e+00	-7.264357805252075195e-01	-5.069994330406188965e-01	-2.221460342407226562e+00	-2.638720512390136719e+00	-2.799855709075927734e+00	-6.285231709480285645e-01	-3.794285297393798828e+00	1.584766030311584473e+00	-1.586439646780490875e-02	-3.546293497085571289e+00	-1.645594716072082520e+00	-3.883566617965698242e+00	-1.108272910118103027e+00	-2.516516923904418945e+00	-1.046569347381591797e+00	-4.966061413288116455e-01	-6.542217731475830078e-01	-3.815989732742309570e+00	-2.015223503112792969e+00	1.756800413131713867e+00	-2.349196195602416992e+00	9.248020052909851074e-01	7.465849518775939941e-01	-2.189205646514892578e+00	7.234223484992980957e-01	2.904155969619750977e+00	-7.855868935585021973e-01	-2.652975320816040039e+00	-1.882688164710998535e+00	2.327581167221069336e+00	-2.186397552490234375e+00	-2.824343740940093994e-01	8.544286489486694336e-01	-2.359575033187866211e+00
-1.383921951055526733e-01	-2.212258815765380859e+00	-2.611014842987060547e+00	-1.087216287851333618e-01	3.740014314651489258e+00	-3.996548175811767578e+00	-2.019968986511230469e+00	2.969405174255371094e+00	4.536542892456054688e-01	2.564254760742187500e+00	2.104144811630249023e+00	2.461603283882141113e-01	1.038186073303222656e+00	-5.785871744155883789e-01	1.327113270759582520e+00	-2.109318971633911133e+00	-1.117273807525634766e+00	2.710783481597900391e+00	-1.682919740676879883e+00	-4.730866253376007080e-01	-1.012992739677429199e+00	1.868718981742858887e+00	8.026413917541503906e-01	9.126049876213073730e-01	-1.164029002189636230e+00	2.390279531478881836e+00	-2.696244239807128906e+00	-4.841434657573699951e-01	-4.116847813129425049e-01	-9.071401953697204590e-01	1.050414323806762695e+00	-6.820054650306701660e-01	1.442553162574768066e+00	-2.826915025711059570e+00	-2.279290199279785156e+00	2.394718885421752930e+00	-3.148518562316894531e+00	1.780187845230102539e+00	3.091058492660522461e+00	-1.259469538927078247e-01	5.957860946655273438e-01	3.465862274169921875e+00	2.635033845901489258e+00	-4.239418983459472656e+00	-1.442218124866485596e-01	-2.593104541301727295e-01	-2.277927398681640625e+00	-3.395389067009091377e-03	6.778687834739685059e-01	1.675003290176391602e+00
1.436426281929016113e+00	-5.083014965057373047e+00	-9.960470199584960938e-01	7.404814362525939941e-01	3.330509662628173828e-01	3.253448009490966797e-02	2.728320598602294922e+00	4.290475368499755859e+00	-7.123171091079711914e-01	4.714435577392578125e+00	5.331941604614257812e+00	2.255322933197021484e+00	4.761071801185607910e-01	-1.256881237030029297e+00	-4.571902379393577576e-02	-2.805894613265991211e+00	2.120776176452636719e+00	-4.422683715820312500e-01	-1.921807765960693359e+00	-4.756125926971435547e+00	-2.757850289344787598e-01	-1.417276144027709961e+00	-6.806700706481933594e+00	-3.348318338394165039e-01	-8.551360964775085449e-01	1.680560708045959473e+00	-2.100093603134155273e+00	-3.337392807006835938e+00	1.808577895164489746e+00	-2.692889213562011719e+00	-3.859175145626068115e-01	2.320588111877441406e+00	-3.075177192687988281e+00	-2.463088035583496094e+00	-7.973283529281616211e-01	1.808485627174377441e+00	4.368069171905517578e+00	-5.319097638130187988e-01	-2.501662731170654297e+00	2.243880033493041992e+00	-1.167965307831764221e-01	-2.139414787292480469e+00	2.906824588775634766e+00	-3.330287039279937744e-01	2.603111982345581055e+00	2.275749444961547852e+00	4.778855443000793457e-01	2.796618938446044922e+00	-1.569908738136291504e+00	2.286566257476806641e+00
